result	id	features	stage	detail
PASS	quorum/committed-index-real/five-spread	quorum,interfaces,defined_type,maps,sort,externs	-	wide=4 exhausted=none depth=fixed
PASS	quorum/committed-index-real/sorted-slice	quorum,sort,externs,slices,range,append	-	wide=3 exhausted=none depth=fixed
PASS	quorum/joint/vote-both-win	quorum,arrays,defined_type,maps,methods,indexing	-	wide=4 exhausted=none depth=fixed
PASS	quorum/joint/vote-disagree-lost	quorum,arrays,defined_type,maps,methods,indexing	-	wide=3 exhausted=none depth=fixed
PASS	quorum/joint/vote-disagree-pending	quorum,arrays,defined_type,maps,methods,indexing	-	wide=4 exhausted=none depth=fixed
PASS	quorum/joint/vote-both-pending	quorum,arrays,defined_type,maps,methods,indexing	-	wide=4 exhausted=none depth=fixed
PASS	quorum/joint/committed-min	quorum,arrays,defined_type,slices,methods,indexing	-	wide=4 exhausted=none depth=fixed
PASS	quorum/joint/ids-union	quorum,arrays,defined_type,maps,range,methods	-	wide=3 exhausted=none depth=fixed
PASS	quorum/vote-result/empty-wins	quorum,maps,defined_type,methods,len	-	wide=0 exhausted=none depth=fixed
PASS	quorum/vote-result/won-exact	quorum,maps,range,comma_ok,methods	-	wide=2 exhausted=none depth=fixed
PASS	quorum/vote-result/lost	quorum,maps,range,comma_ok,methods	-	wide=2 exhausted=none depth=fixed
PASS	quorum/vote-result/pending	quorum,maps,range,comma_ok,methods	-	wide=2 exhausted=none depth=fixed
PASS	quorum/vote-result/even-won	quorum,maps,range,comma_ok,methods	-	wide=3 exhausted=none depth=fixed
PASS	quorum/vote-result/even-one-short	quorum,maps,range,comma_ok,methods	-	wide=3 exhausted=none depth=fixed
PASS	quorum/vote-result/tie-lost	quorum,maps,range,comma_ok,methods	-	wide=1 exhausted=none depth=fixed
PASS	quorum/vote-result-small-n/n1-won	quorum,maps,methods,range,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	quorum/vote-result-small-n/n1-lost	quorum,maps,methods,range,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	quorum/vote-result-small-n/n1-pending	quorum,maps,methods,len	-	wide=0 exhausted=none depth=fixed
PASS	quorum/vote-result-small-n/n2-won	quorum,maps,methods,range,comma_ok	-	wide=1 exhausted=none depth=fixed
PASS	quorum/vote-result-small-n/n2-one-yes-lost	quorum,maps,methods,range,comma_ok	-	wide=1 exhausted=none depth=fixed
PASS	quorum/vote-result-small-n/n2-one-missing-pending	quorum,maps,methods,range,comma_ok	-	wide=1 exhausted=none depth=fixed
PASS	race/atomics-free/atomic-vs-atomic	sync,atomics,ints,goroutines,channels,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=12858 probes=0 sites=10411 leaves=0 maxdepth=0 width=4 engine=dedup nodes=10411 edges=12858 dedupHits=2448 certified=checkCert
PASS	race/atomics-free/plain-read-vs-load	sync,atomics,ints,goroutines,channels,closures,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=1168 probes=207 sites=69 leaves=70 maxdepth=9 width=4
PASS	race/atomics-free/publish-acquire	sync,atomics,ints,goroutines,closures,race,nondet	membership	enumerated=2 exhibited=2 draws=80 (K=80; no members= pin — no early stop) unexhibited=0 (members in artifacts/coverage/membership/race/atomics-free/publish-acquire)
PASS	race/atomics-free/rmw-acquire	sync,atomics,ints,goroutines,closures,race,nondet	membership	enumerated=2 exhibited=1 draws=80 (K=80; no members= pin — no early stop) unexhibited=1 (members in artifacts/coverage/membership/race/atomics-free/rmw-acquire)
PASS	race/atomics-free/cas-failure-acquires	sync,atomics,ints,goroutines,channels,loops,closures,race,nondet	membership	enumerated=1 exhibited=1 draws=2 (floor; K=80; stopped at the members=1 pin after the two-draw floor — one plain + one -race) unexhibited=0 (members in artifacts/coverage/membership/race/atomics-free/cas-failure-acquires)
PASS	race/atomics-free/sibling-words	sync,atomics,ints,goroutines,waitgroup,closures,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=2988 probes=360 sites=120 leaves=121 maxdepth=12 width=4
PASS	race/atomics-free/typed-sibling-field	sync,atomics,ints,goroutines,waitgroup,methods,structs,closures,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=5769 probes=360 sites=120 leaves=121 maxdepth=12 width=4
PASS	race/atomics-misuse/plain-write-vs-add	sync,atomics,ints,goroutines,channels,closures,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=134 probes=21 sites=7 leaves=8 maxdepth=4 width=4
PASS	race/atomics-misuse/plain-read-vs-store	sync,atomics,ints,goroutines,channels,closures,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=138 probes=21 sites=7 leaves=8 maxdepth=4 width=4
PASS	race/atomics-misuse/plain-read-vs-failed-cas	sync,atomics,ints,goroutines,channels,closures,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=153 probes=21 sites=7 leaves=8 maxdepth=4 width=4
PASS	race/atomics-misuse/struct-copy-vs-typed-add	sync,atomics,ints,goroutines,channels,methods,structs,closures,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=259 probes=21 sites=7 leaves=8 maxdepth=4 width=4
PASS	race/atomics-misuse/plain-read-vs-swap	sync,atomics,ints,goroutines,channels,closures,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=147 probes=21 sites=7 leaves=8 maxdepth=4 width=4
PASS	race/free/slice-disjoint	goroutines,channels,slices,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=599 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free/field-disjoint	goroutines,channels,structs,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=527 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free/field-read-write	goroutines,channels,structs,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=526 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free/ptr-field-read-write	goroutines,channels,structs,pointers,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=572 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free/array-read-write	goroutines,channels,arrays,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=551 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free/array-const-index-field	goroutines,channels,arrays,structs,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=581 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free/field-array-const-index	goroutines,channels,arrays,structs,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=581 probes=78 sites=26 leaves=27 maxdepth=7 width=4
FAIL	race/free/array-dyn-index-read-write	goroutines,channels,arrays,race	lean-observation	expected status ok, got {"message":"data race detected","schema":"golean-observation-v1","status":"race"}
PASS	race/free/promoted-ptr-box	goroutines,channels,interfaces,methods,embedding,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=674 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free/addr-deref-no-read	goroutines,channels,pointers,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=632 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free/method-value-order	goroutines,channels,interfaces,methods,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=862 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free/spawn-dispatch-free	goroutines,channels,interfaces,methods,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=439 probes=78 sites=26 leaves=27 maxdepth=7 width=4
PASS	race/free-sync/mutex	sync,mutex,goroutines,channels,globals,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=113257 probes=13206 sites=4402 leaves=4403 maxdepth=19 width=4
PASS	race/free-sync/wg-edge	sync,waitgroup,goroutines,globals,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=517 probes=108 sites=36 leaves=37 maxdepth=8 width=4
PASS	race/free-sync/once-edge	sync,once,goroutines,channels,globals,race,closures	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=16486 probes=3372 sites=1124 leaves=1125 maxdepth=13 width=4
PASS	race/free-sync/rw-writers	sync,rwmutex,waitgroup,goroutines,globals,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=4303 probes=0 sites=3462 leaves=0 maxdepth=0 width=4 engine=dedup nodes=3462 edges=4303 dedupHits=842 certified=checkCert
PASS	race/free-sync/mutex-siblings	sync,mutex,goroutines,channels,structs,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=34910 probes=6990 sites=2330 leaves=2331 maxdepth=15 width=4
PASS	race/free-sync/disjoint-prims	sync,mutex,goroutines,channels,structs,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=59814 probes=12471 sites=4157 leaves=4158 maxdepth=15 width=4
PASS	race/free-sync/rw-copy-beside-rlock	sync,rwmutex,goroutines,channels,structs,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=12571 probes=3147 sites=1049 leaves=1050 maxdepth=14 width=4
PASS	race/free-sync/rw-copy-beside-lock	sync,rwmutex,goroutines,channels,structs,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=12571 probes=3147 sites=1049 leaves=1050 maxdepth=14 width=4
PASS	race/free-sync/trylock-publish	sync,mutex,goroutines,channels,globals,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=3708 probes=795 sites=265 leaves=266 maxdepth=12 width=4
PASS	race/free-sync/rw-trylock-publish	sync,rwmutex,goroutines,channels,globals,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=3708 probes=795 sites=265 leaves=266 maxdepth=12 width=4
PASS	race/free-sync/rw-tryrlock-acquire	sync,rwmutex,goroutines,channels,globals,race,nondet	membership	enumerated=2 exhibited=1 draws=80 (K=80; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/race/free-sync/rw-tryrlock-acquire)
FAIL	race/gomem-only/rw-copy-vs-runlock	sync,rwmutex,goroutines,channels,structs,race	lean-observation	expected status ok, got {"message":"data race detected","schema":"golean-observation-v1","status":"race"}
FAIL	race/gomem-only/rw-copy-vs-unlock	sync,rwmutex,goroutines,channels,structs,race	lean-observation	expected status ok, got {"message":"data race detected","schema":"golean-observation-v1","status":"race"}
FAIL	race/gomem-only/wg-copy-vs-add-from-0	sync,waitgroup,goroutines,channels,structs,race	lean-observation	expected status ok, got {"message":"data race detected","schema":"golean-observation-v1","status":"race"}
FAIL	race/gomem-only/wg-copy-vs-done	sync,waitgroup,goroutines,channels,structs,race	lean-observation	expected status ok, got {"message":"data race detected","schema":"golean-observation-v1","status":"race"}
FAIL	race/gomem-only/wg-overwrite-vs-wait-at-0	sync,waitgroup,goroutines,channels,structs,race	lean-observation	expected status ok, got {"message":"data race detected","schema":"golean-observation-v1","status":"race"}
PASS	race/litmus/mp-sync	goroutines,channels,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=440 probes=99 sites=33 leaves=34 maxdepth=8 width=4
PASS	race/litmus/mp-racy	goroutines,channels,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=162 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/litmus/lb-racy	goroutines,channels,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=176 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/litmus/close-hb	goroutines,channels,close,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=501 probes=108 sites=36 leaves=37 maxdepth=8 width=4
PASS	race/litmus/chan-mutex	goroutines,channels,race	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=6240 probes=1620 sites=540 leaves=541 maxdepth=13 width=4
PASS	race/litmus/sb-chan	goroutines,channels,select,default,race,nondet	membership	enumerated=3 exhibited=2 draws=80 (K=80; pin members=3 NOT reached — 2 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/race/litmus/sb-chan)
PASS	race/negative/write-write	goroutines,channels,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=121 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/read-write	goroutines,channels,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=123 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/increment	goroutines,channels,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=131 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/map-rw	goroutines,channels,maps,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=152 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/slice-elem	goroutines,channels,slices,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=149 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/iface-dispatch	goroutines,channels,interfaces,methods,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=172 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/len-map	goroutines,channels,maps,len,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=138 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/method-value	goroutines,channels,interfaces,methods,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=209 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/defer-dispatch	goroutines,channels,interfaces,methods,defer,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=261 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/spawn-dispatch	goroutines,channels,interfaces,methods,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=131 probes=6 sites=2 leaves=3 maxdepth=2 width=4
PASS	race/negative/promoted-dispatch	goroutines,channels,interfaces,methods,embedding,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=205 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/map-range-iter	goroutines,channels,maps,range,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=2909 probes=777 sites=259 leaves=240 maxdepth=9 width=4 backedge=full
PASS	race/negative/array-const-index-same-elem	goroutines,channels,arrays,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=126 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative/array-const-index-whole-write	goroutines,channels,arrays,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=132 probes=9 sites=3 leaves=4 maxdepth=2 width=4
PASS	race/negative-sync/one-side	sync,mutex,goroutines,channels,globals,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=295 probes=36 sites=12 leaves=13 maxdepth=6 width=4
PASS	race/negative-sync/rlock-serialized	sync,rwmutex,waitgroup,goroutines,globals,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=491220 probes=86187 sites=28729 leaves=34717 maxdepth=13 width=4
PASS	race/negative-sync/wg-no-edge	sync,waitgroup,goroutines,channels,globals,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=266 probes=30 sites=10 leaves=11 maxdepth=4 width=4
PASS	race/negative-sync/wg-overwrite	sync,waitgroup,goroutines,channels,structs,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=197 probes=27 sites=9 leaves=10 maxdepth=6 width=4
PASS	race/negative-sync/mutex-copy	sync,mutex,goroutines,channels,structs,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=165 probes=27 sites=9 leaves=10 maxdepth=6 width=4
PASS	race/negative-sync/rw-overwrite	sync,rwmutex,goroutines,channels,structs,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=189 probes=27 sites=9 leaves=10 maxdepth=6 width=4
PASS	race/negative-sync/once-copy	sync,once,goroutines,channels,structs,closures,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=232 probes=27 sites=9 leaves=10 maxdepth=6 width=4
PASS	race/negative-sync/overwrite-vs-trylock	sync,mutex,goroutines,channels,structs,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=22745 probes=4041 sites=1347 leaves=1746 maxdepth=12 width=4
PASS	race/negative-sync/failed-trylock-no-edge	sync,mutex,goroutines,channels,globals,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=28394 probes=4047 sites=1349 leaves=1350 maxdepth=14 width=4
PASS	range/assign-form-interface-target/slice-value	range,interfaces,slices,assignment,loops	-	wide=0 exhausted=none depth=fixed
PASS	range/assign-form-interface-target/map-key	range,interfaces,maps,keys,assignment,loops	-	wide=0 exhausted=none depth=fixed
PASS	range/assign-form-interface-target/index	range,interfaces,slices,indexing,assignment,loops	-	wide=0 exhausted=none depth=fixed
PASS	range/assign-form-interface-target/string-rune	range,interfaces,strings,runes,assignment,loops	-	wide=0 exhausted=none depth=fixed
PASS	range/assign-form-interface-target/assert-escalation	range,interfaces,slices,assignment,type_assertions,loops	-	wide=0 exhausted=none depth=fixed
FAIL	range/assign-form-nonident/field-target	range,structs,evaluation_order	frontend-export	{"message":"frontend-quarantined: range assignment to non-identifier target (operands evaluate per iteration)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/assign-form-nonident/deref-target	range,pointers,evaluation_order	frontend-export	{"message":"frontend-quarantined: range assignment to non-identifier target (operands evaluate per iteration)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/assign-form-nonident/map-elem-target	range,maps,evaluation_order	frontend-export	{"message":"frontend-quarantined: range assignment to non-identifier target (operands evaluate per iteration)","schema":"golean-observation-v1","status":"unsupported"}
PASS	range/int-kind-arith/uint8-arith	range,ints,loops,overflow	-	wide=0 exhausted=none depth=fixed
PASS	range/int-kind-arith/defined-arith	range,ints,loops,defined_type,overflow	-	wide=0 exhausted=none depth=fixed
PASS	range/int-kind-arith/int8-arith	range,ints,loops	-	wide=0 exhausted=none depth=fixed
PASS	range/int-kind-arith/conversion-control	range,ints,loops,defined_type,conversions	-	wide=0 exhausted=none depth=fixed
PASS	range/range-array-copy	range,arrays,slices,value_copy	-	wide=0 exhausted=none depth=fixed
PASS	range/range-array-pointer	range,arrays,pointers,indexing	-	wide=0 exhausted=none depth=fixed
PASS	range/range-array-pointer-nil-index	range,arrays,pointers,nil	-	wide=0 exhausted=none depth=fixed
PASS	range/range-array-pointer-nil-value-panic	range,arrays,pointers,nil,panic	-	wide=0 exhausted=none depth=fixed
FAIL	range/range-func-basic	range,functions,calls,loops	frontend-export	{"message":"frontend-quarantined: range over func(yield func(int) bool)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/range-func-break	range,functions,break,loops	frontend-export	{"message":"frontend-quarantined: range over func(yield func(int) bool)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/range-func-edge/zero-value	range,functions,loops,zero_values	frontend-export	{"message":"frontend-quarantined: range over func(yield func() bool)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/range-func-edge/two-value	range,functions,loops,strings	frontend-export	{"message":"frontend-quarantined: range over func(yield func(int, string) bool)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/range-func-edge/zero-yielded-values	range,functions,loops,zero_values,strings	frontend-export	{"message":"frontend-quarantined: range over func(yield func(int, string) bool)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/range-func-edge/no-yield	range,functions,loops,zero_values	frontend-export	{"message":"frontend-quarantined: range over func(yield func(int) bool)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/range-func-edge/break-defer-trace	range,functions,break,defer,loops	frontend-export	{"message":"frontend-quarantined: range over func(yield func(int) bool)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/range-func-edge/panic-propagation	range,functions,panic,loops	frontend-export	{"message":"frontend-quarantined: range over func(yield func(int) bool)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	range/range-func-edge/ignored-false-panic	range,functions,break,panic,loops	frontend-export	{"message":"frontend-quarantined: range over func(yield func(int) bool)","schema":"golean-observation-v1","status":"unsupported"}
PASS	range/range-int	range,ints,loops	-	wide=0 exhausted=none depth=fixed
PASS	range/range-int-negative	range,ints,loops	-	wide=0 exhausted=none depth=fixed
PASS	range/range-int-typed	range,ints,typed,loops	-	wide=0 exhausted=none depth=fixed
PASS	range/range-int-zero	range,ints,loops,zero_values	-	wide=0 exhausted=none depth=fixed
PASS	range/range-loop-var-capture	range,loops,closures,slices	-	wide=1 exhausted=none depth=fixed
PASS	range/range-map-delete-current	range,maps,delete,len	-	wide=2 exhausted=none depth=fixed
PASS	range/range-map-key-sum	range,maps,loops	-	wide=2 exhausted=none depth=fixed
PASS	range/range-map-sum	range,maps,loops	-	wide=2 exhausted=none depth=fixed
PASS	range/range-map-value-copy	range,maps,value_copy,structs,fields	-	wide=1 exhausted=none depth=fixed
PASS	range/range-nil-map	range,maps,nil,len	-	wide=0 exhausted=none depth=fixed
PASS	range/range-nil-slice	range,slices,nil,len	-	wide=0 exhausted=none depth=fixed
PASS	range/range-not-evaluated/deref-nil-no-var	range,arrays,pointers,nil	-	wide=0 exhausted=none depth=fixed
PASS	range/range-not-evaluated/deref-nil-key-only	range,arrays,pointers,nil	-	wide=0 exhausted=none depth=fixed
PASS	range/range-not-evaluated/field-ptr-nil-no-var	range,arrays,pointers,nil,fields	-	wide=0 exhausted=none depth=fixed
PASS	range/range-not-evaluated/deref-nil-two-vars-panic	range,arrays,pointers,nil,panic	-	wide=0 exhausted=none depth=fixed
PASS	range/range-not-evaluated/call-evaluated-once	range,arrays,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	range/range-not-evaluated/conversion-no-var	range,arrays,slices,conversions,pointers	-	wide=0 exhausted=none depth=fixed
PASS	range/range-not-evaluated/conversion-two-vars-panic	range,arrays,slices,conversions,pointers,panic	-	wide=0 exhausted=none depth=fixed
PASS	range/range-not-evaluated/const-len-index-key-only	range,arrays,pointers,nil,builtins	-	wide=0 exhausted=none depth=fixed
PASS	range/range-slice-index-value	range,slices,indexing,value_copy	-	wide=0 exhausted=none depth=fixed
PASS	range/range-string-index-only	range,strings,unicode,bytes	-	wide=0 exhausted=none depth=fixed
PASS	range/range-struct-copy	range,slices,structs,fields,value_copy	-	wide=0 exhausted=none depth=fixed
PASS	returns/early-return-named	returns,named-results,if	-	wide=0 exhausted=none depth=fixed
PASS	returns/method-multi-result-arg	returns,multi_result,methods,calls	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-argument	returns,multi_result,calls	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-assignment	returns,multi_result,assignment,calls	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-assign-order	returns,multi_result,assignment,evaluation_order,slices,indexing	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-blank-forward	returns,multi_result,calls,assignment	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-forward	returns,multi_result,calls	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-forward-named	returns,multi_result,calls,named-results	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-forward-nested	returns,multi_result,calls	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-forward-three	returns,multi_result,calls	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-map-value	returns,multi_result,maps,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-method	returns,multi_result,methods,structs,calls	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-method-forward	returns,multi_result,calls,methods	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-three	returns,multi_result,calls	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-result-to-existing	returns,multi_result,calls,assignment	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-return-two-phase/panic-second-operand-unnamed	returns,evaluation_order,recover,panic	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-return-two-phase/panic-second-operand-blank-named	returns,evaluation_order,recover,panic	-	wide=0 exhausted=none depth=fixed
PASS	returns/multi-return-two-phase/assign-control	returns,evaluation_order,recover,assignment	-	wide=0 exhausted=none depth=fixed
PASS	returns/naked-return	returns,named-results,multi_result	-	wide=0 exhausted=none depth=fixed
PASS	returns/named-multi-defer	returns,named-results,multi_result,defer	-	wide=0 exhausted=none depth=fixed
PASS	returns/named-result-defaults	returns,named-results,zero_values	-	wide=0 exhausted=none depth=fixed
PASS	scoping/block-shadow	scoping,shadowing	-	wide=0 exhausted=none depth=fixed
PASS	scoping/closure-shadow-binding	scoping,shadowing,closures	-	wide=0 exhausted=none depth=fixed
PASS	scoping/for-body-shadow	scoping,loops,shadowing,short_decl	-	wide=0 exhausted=none depth=fixed
PASS	scoping/for-init-scope	scoping,loops,short_decl,shadowing	-	wide=0 exhausted=none depth=fixed
PASS	scoping/named-result-shadow/enterjoint-shape	scoping,shadowing,named-results,closures,switch	-	wide=0 exhausted=none depth=fixed
PASS	scoping/named-result-shadow/bare-return	scoping,shadowing,named-results,multi_result	-	wide=0 exhausted=none depth=fixed
PASS	scoping/named-result-shadow/short-decl	scoping,shadowing,named-results,short_decl	-	wide=0 exhausted=none depth=fixed
PASS	scoping/named-result-shadow/deferred-write	scoping,shadowing,named-results,defer	-	wide=0 exhausted=none depth=fixed
FAIL	scoping/named-result-shadow/range-clause	scoping,shadowing,named-results,range	frontend-export	{"message":"frontend-quarantined: local i shadows the named result i in a construct outside the rename set (e.g. a range clause) — fail closed, widen with a guardrail row first","schema":"golean-observation-v1","status":"unsupported"}
PASS	scoping/named-result-shadow/closure-write	scoping,shadowing,named-results,closures	-	wide=0 exhausted=none depth=fixed
PASS	scoping/named-result-shadow/closure-read	scoping,shadowing,named-results,closures	-	wide=0 exhausted=none depth=fixed
PASS	scoping/named-result-shadow/loopvar-capture	scoping,shadowing,named-results,closures,loops	-	wide=1 exhausted=none depth=fixed
FAIL	scoping/named-result-shadow/ts-guard	scoping,shadowing,named-results,type_switch	frontend-export	{"message":"frontend-quarantined: type-switch guard ok shadows the named result ok — outside the rename set (the clause bindings live in Implicits), fail closed; widen with a guardrail row first","schema":"golean-observation-v1","status":"unsupported"}
PASS	scoping/named-result-shadow/commaok-map	scoping,shadowing,named-results,maps	-	wide=0 exhausted=none depth=fixed
PASS	scoping/named-result-shadow/commaok-recv	scoping,shadowing,named-results,channels	-	wide=0 exhausted=none depth=fixed
PASS	scoping/named-result-shadow/commaok-assert	scoping,shadowing,named-results,interfaces	-	wide=0 exhausted=none depth=fixed
PASS	scoping/predeclared-shadow/shadow-true-branch	scoping,shadowing,bools	-	wide=0 exhausted=none depth=fixed
PASS	scoping/predeclared-shadow/shadow-false-branch	scoping,shadowing,bools	-	wide=0 exhausted=none depth=fixed
PASS	scoping/predeclared-shadow/shadow-param	scoping,shadowing,bools,calls	-	wide=0 exhausted=none depth=fixed
PASS	scoping/predeclared-shadow/shadow-var-form	scoping,shadowing,bools	-	wide=0 exhausted=none depth=fixed
PASS	scoping/predeclared-shadow/shadow-nil-len	scoping,shadowing,nil,slices,len	-	wide=0 exhausted=none depth=fixed
PASS	scoping/predeclared-shadow/shadow-nil-append	scoping,shadowing,nil,slices,append	-	wide=1 exhausted=none depth=fixed
PASS	scoping/predeclared-shadow/shadow-nil-int	scoping,shadowing,nil	-	wide=0 exhausted=none depth=fixed
PASS	scoping/predeclared-shadow/genuine-ctrl	scoping,bools,nil	-	wide=0 exhausted=none depth=fixed
PASS	scoping/select-clause-scope	scoping,select,channels,shadowing	-	wide=0 exhausted=none depth=fixed
PASS	scoping/shadowing	scoping,shadowing,strings	-	wide=0 exhausted=none depth=fixed
PASS	scoping/short-decl-mixing	scoping,short_decl,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	scoping/switch-clause-scope	scoping,switch,cases,shadowing	-	wide=0 exhausted=none depth=fixed
